,Unnamed: 0,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Channel Views,Country,Region,CategoryID,CategoryName,Cluster,CategoryID_enc,VideoCluster,Channel_Cluster,Video_Cluster,Country_Cluster_x,Category_Cluster_x,Year,Month,Day,DayOfWeek,DayName,Views_per_Sub,Engagement,Like_per_Sub,Comment_per_Sub
4205,4205,4402,3043,4249,0.8621299751146125,3848692,96113,3818,765000,5056329508,67,31,25,2,0,7,1,0,0,1,2,2025,10,15,2,1.0,5.030963358217832,0.0259649184801177,0.1256377442643866,0.0049908431492246
4206,4206,8285,6401,1777,0.813574299961374,6577149,117207,680,4580000,11964887232,42,29,23,10,0,1,2,2,3,0,3,2025,10,13,0,0.1666666666666666,1.4360584200745807,0.0179237207605117,0.0255910424473706,0.0001484715833031
4207,4207,2670,4682,7002,0.9136621676326512,14712229,143301,504,29800000,14028404466,42,35,24,3,0,2,2,2,3,0,1,2025,10,17,4,0.0,0.493698943164465,0.0097745209257875,0.004808758227894,1.6912751110310366e-05
4208,4208,3284,2190,1278,0.9549775466717848,372661,6937,318,1140000,257754724,22,1,17,9,0,10,0,0,0,1,0,2025,10,18,5,0.3333333333333333,0.3268953272848006,0.019468043428093,0.0060850823815066,0.0002789471237305
4209,4209,197,3498,6403,0.980320779762792,205648,1681,8,353000,81739655,85,43,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.5825705876187319,0.0082130231608225,0.0047620261698975,2.2662825317775304e-05
4210,4210,6417,5909,3908,0.8220161864802549,8890593,148549,1633,110000,82598486,91,2,24,3,0,2,2,0,3,1,1,2025,10,13,0,0.1666666666666666,80.82283797420024,0.0168922346470888,1.350433177880201,0.0148453195880037
4211,4211,5628,5827,3563,0.7859590599414332,4844359,86391,465,29400,35704551,67,18,28,4,0,9,1,0,0,1,0,2025,10,12,6,0.5,164.76851127512668,0.0179293033548291,2.9383694432162173,0.0158157885786197
4212,4212,6289,1074,1470,0.95626104229882,1381450,16653,149,7010000,8212176585,60,27,1,8,0,3,2,2,0,1,3,2025,10,18,5,0.3333333333333333,0.1970684454966554,0.012162573989233,0.0023756059378593,2.125534646856684e-05
4213,4213,6853,8119,6667,0.8686155506949262,434718,4564,36,20000,51714851,48,25,28,4,0,9,1,0,0,1,0,2025,10,15,2,1.0,21.734813259337034,0.0105815480804841,0.2281885905704714,0.0017999100044997
4214,4214,4226,5146,707,0.8543900885266567,10684064,87274,0,11300000,12078610765,67,19,26,5,0,5,2,2,3,1,1,2025,10,15,2,1.0,0.9454923057086456,0.0081686137252066,0.007723362148375,0.0
4215,4215,5091,967,3205,0.9731485810939376,54997,3494,381,130000,116855070,28,13,25,2,0,7,0,0,0,1,2,2025,10,19,6,0.5,0.4230505919185237,0.0704571075311829,0.0268767163329512,0.0029307466865639
4216,4216,8291,2935,2588,0.6553789136416981,1373051,18963,1064,783000,309067869,39,19,10,7,0,6,0,0,0,1,0,2025,10,7,1,0.8333333333333333,1.753575027362673,0.0145857549459161,0.0242183598743807,0.001358874382025
4217,4217,2389,5972,854,0.7805705749997287,376630,6864,602,43000,60853790,61,28,2,6,0,0,2,0,0,2,0,2025,10,12,6,0.5,8.758633520150694,0.0198231159941693,0.1596241947861677,0.0139996744261761
4218,4218,3225,4725,189,0.8830550334054124,10766659,44041,16,263000,435284483,39,19,26,5,0,5,0,0,3,1,1,2025,10,16,3,0.6666666666666666,40.93771126345527,0.0040919839578848,0.1674556370508096,6.083627058452249e-05
4219,4219,2071,4119,3476,0.6047178663218347,2354471,74662,4978,882000,569514941,93,48,10,7,0,6,1,0,0,1,0,2025,10,5,6,0.5,2.669465227363688,0.0338249934592554,0.0846506976749459,0.0056439845306297
4220,4220,5492,2613,1936,0.9739776753351634,32907,335,13,2300000,1142386545,87,45,25,2,0,7,1,0,0,2,2,2025,10,19,6,0.5,0.0143073850837456,0.0105749361857299,0.000145652110586,5.652171455577628e-06
4221,4221,7366,4712,3490,0.9945023080954344,166981,6122,923,10900000,6562696921,39,19,25,2,0,7,0,2,0,1,2,2025,10,20,0,0.1666666666666666,0.0153193563927195,0.0421901761866548,0.0005616513246191,8.467889131386319e-05
4222,4222,6348,4869,1405,0.9711426876837096,1622174,41292,308,1290000,1203502896,42,21,1,8,0,3,0,0,0,0,3,2025,10,19,6,0.5,1.2574982500013565,0.0256445821196849,0.0320092775121879,0.0002387595048375
4223,4223,4899,6355,1810,0.8996388011083809,63453,8441,1149,80300,28955687,41,20,25,2,0,7,0,0,0,2,2,2025,10,16,3,0.6666666666666666,0.7901894123360855,0.1511331042960254,0.1051169972976675,0.0143086636530055
4224,4224,6416,7330,277,0.9741047696454644,173134,2436,70,1320000,491099902,67,40,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.1311620218469531,0.0144742541947035,0.0018454531473839,5.303026285586147e-05
4225,4225,8393,6845,5660,0.9863952601667734,63902,2253,316,16600,3391284,46,23,20,0,0,4,0,0,0,1,2,2025,10,19,6,0.5,3.849286187579061,0.0402015554825282,0.135714715980965,0.0190349978916932
4226,4226,650,3018,4347,0.3480962527576139,8629974,0,28,165000,328833265,67,38,28,4,0,9,1,0,3,1,0,2025,9,26,4,0.0,52.30255574208641,3.244505343294737e-06,0.0,0.0001696959412367
4227,4227,7742,1757,2011,0.897170974797632,952633,9539,32,1310000,552698186,30,4,17,9,0,10,0,0,0,2,0,2025,10,16,3,0.6666666666666666,0.7272002082441158,0.0100468805438395,0.0072816738307833,2.442746226911277e-05
4228,4228,4813,2740,225,0.7922186900813131,253078,7053,781,820000,163966948,47,24,23,10,0,1,2,0,0,2,3,2025,10,12,6,0.5,0.3086313309374013,0.0309547611615345,0.0086012090229158,0.0009524378628806
4229,4229,8349,1425,300,0.9959762882812128,1489260,13053,2,1580000,138651455,42,21,20,0,0,4,0,0,0,0,2,2025,10,20,0,0.1666666666666666,0.9425690236904912,0.0087660927130973,0.0082613871763372,1.2658219836569723e-06
4230,4230,225,5645,213,0.7790821594107911,253420,6595,400,202000,30483984,67,3,22,1,0,8,1,0,0,1,2,2025,10,12,6,0.5,1.2545482448106693,0.027602290260081,0.0326483532259741,0.00198018821689
4231,4231,2420,7490,7104,0.9238017830861054,1499517,5301,14,348000,1131077132,86,44,28,4,0,9,1,0,0,1,0,2025,10,17,4,0.0,4.308944514527257,0.0035444722904293,0.0152327148485205,4.022976945468548e-05
4232,4232,2849,94,4142,0.9258293296010152,183347,1280,252,46900,10778748,47,24,25,2,0,7,0,0,0,2,2,2025,10,17,4,0.0,3.9092343446834814,0.0083556951807491,0.0272915289652672,0.0053730197650369
4233,4233,374,3968,2994,0.8655044075051137,2267206,87115,5034,8100000,7360923750,46,45,10,7,0,6,0,2,0,1,0,2025,10,15,2,1.0,0.2799019407528468,0.0406442817087279,0.0107549369438349,0.0006214814047553
4234,4234,1432,7409,6792,0.9733974348915808,106913,1342,235,560000,740907465,48,25,20,0,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.1909157305076241,0.0147501730362721,0.0023964242920994,0.0004196421077819
4235,4235,4077,1457,2768,0.9216697368049154,320270,4055,21,79500,62821754,21,10,26,5,0,5,0,0,0,2,1,2025,10,17,4,0.0,4.028502786128477,0.0127267220572577,0.0510056477277015,0.0002641476207846
4236,4236,2461,7651,4399,0.9485509679565212,1422834,33655,160,60500,169143219,85,43,17,9,0,10,1,0,0,1,0,2025,10,18,5,0.3333333333333333,23.517528635890315,0.0237659321003489,0.5562717971603776,0.0026445843870349
4237,4237,4831,2355,6513,0.870596652869267,17814408,482178,900,33300,91412518,42,39,23,10,2,1,3,0,3,0,3,2025,10,15,2,1.0,534.9511426083301,0.0271172622117298,14.47938500345335,0.027026215428966
4238,4238,1166,7421,3859,0.1679201408393282,795498,11892,96,122000,26009135,80,12,28,4,0,9,1,0,0,2,0,2025,9,19,4,0.0,6.520421963754395,0.0150697863856522,0.0974746108638453,0.0007868787960754
4239,4239,202,849,3989,0.9242728165668268,177268,4992,895,58800,15237919,22,44,10,7,0,6,0,0,0,1,0,2025,10,17,4,0.0,3.0147106341728884,0.0332094161979816,0.0848965153653849,0.0152208295777282
4240,4240,6889,1628,6334,0.79096594813916,117145,8743,208,264000,89743148,91,49,22,1,0,8,1,0,0,1,2,2025,10,12,6,0.5,0.4437293798129552,0.0764089256141908,0.0331172987981106,0.0007878758035007
4241,4241,5849,6377,3744,0.729963189721957,55997,3439,192,373000,103303992,44,22,22,1,0,8,0,0,0,2,2,2025,10,10,4,0.0,0.1501256028804212,0.0648416014857673,0.00921981442409,0.0005147439283004
4242,4242,3286,3107,988,0.9345872259234512,95963,3069,774,48500,8485574,67,6,25,2,0,7,1,0,0,1,2,2025,10,18,5,0.3333333333333333,1.9785777612832725,0.0400462673502563,0.0632770458341065,0.0159584338467248
4243,4243,4662,7336,979,0.96017680230716,5385224,107837,93,150000,345835059,91,38,17,9,0,10,1,0,0,1,0,2025,10,18,5,0.3333333333333333,35.901253991640054,0.0200418738307127,0.7189085406097293,0.0006199958666942
4244,4244,8366,6405,6701,0.9220315633227756,100552,7578,370,105000,37194644,73,36,20,0,0,4,2,0,0,2,2,2025,10,17,4,0.0,0.9576289749621432,0.0790428928028005,0.0721707412310359,0.0035237759640384
4245,4245,838,6987,1271,0.7310718914457084,412631,4253,8,28600,9154148,57,26,2,6,0,0,2,0,0,1,0,2025,10,10,4,0.0,14.427152896751862,0.0103263925240892,0.1487010943673298,0.0002797104996328
4246,4246,910,2517,5115,0.729754817815774,1248689,10144,264,2080000,5014655611,87,45,25,2,0,7,1,0,0,2,2,2025,10,10,4,0.0,0.6003309613793455,0.0083351352217123,0.0048769207322496,0.0001269230159023
4247,4247,3303,2777,5763,0.8929768625592942,3902428,27084,20,838000,2592034456,27,12,17,9,0,10,0,0,0,1,0,2025,10,16,3,0.6666666666666666,4.656829765119612,0.006945417841042,0.0323197705014671,2.3866319968591924e-05
4248,4248,4652,8154,7212,0.9378207562267562,27394,621,53,31300,1242483,67,25,22,1,0,8,1,0,0,1,2,2025,10,18,5,0.3333333333333333,0.8751797067186352,0.0246030297499543,0.0198396217373246,0.001693236637807
4249,4249,8460,1428,3058,0.8136744063440347,3401807,77117,7474,14900,20442369,46,39,2,6,0,0,2,0,0,1,0,2025,10,13,0,0.1666666666666666,228.29387289443665,0.0248664827644593,5.175290248976578,0.5015770753640695
4250,4250,6563,1627,6577,0.926801208808115,138182,1924,6,23900,25720529,67,18,26,5,0,5,2,0,0,1,1,2025,10,17,4,0.0,5.781431739257772,0.013966985808674,0.0804987239027655,0.0002510355215262
4251,4251,7941,4036,4652,0.8946256366483567,587974,2396,221,1050000,181904124,79,39,25,2,0,7,1,0,0,1,2,2025,10,16,3,0.6666666666666666,0.5599747047859954,0.004450869509758,0.0022819025886642,0.0002104759900228
4252,4252,1605,1782,6045,0.9774983446358192,54449,4716,337,255000,68970130,22,11,20,0,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.2135246528444986,0.0928007346189164,0.0184940451213916,0.0013215634448492
4253,4253,2658,7020,5264,0.8900784846591705,3296402,10778,45,52900,140131526,42,3,26,5,0,5,0,0,0,0,1,2025,10,16,3,0.6666666666666666,62.31265949603977,0.0032832757402538,0.2037390597531237,0.0008506455454528
4254,4254,4362,4986,6013,0.9860481828651472,479452,16971,804,5130000,2425662584,91,2,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.0934604106314989,0.0370734983408175,0.0033081864896322,0.0001567251156481
4255,4255,6964,8372,7174,0.8972478590100081,931775,7311,3,977000,218334661,27,12,1,8,0,3,0,0,0,1,3,2025,10,16,3,0.6666666666666666,0.9537093616076135,0.0078495260663507,0.0074831039067513,3.070621217378488e-06
4256,4256,755,7304,7404,0.9468513561433838,193759,635,4,10000,16136956,67,43,2,6,0,0,2,0,0,1,0,2025,10,18,5,0.3333333333333333,19.373962603739628,0.0032978943022295,0.0634936506349365,0.0003999600039996
4257,4257,4247,2663,5026,0.9988285356538428,442022,120580,11639,33500000,32391446415,67,32,10,7,0,6,1,3,0,1,0,2025,10,20,0,0.1666666666666666,0.0131946861732929,0.2991224438547315,0.0035994028776297,0.0003474328254497
